"tip","mean","median","sd","CI_low","CI_high"
"93",0.645219506391237,0.63771499167598,0.770057819503758,-0.860130753826667,2.17961434929148
"351",0.647336881192108,0.625141747777191,0.932424216387555,-1.18427851252331,2.50990092786795
"3",0.650443754456732,0.620625261064078,1.24750515492134,-1.82925733168582,3.10434530768262
"134",0.653312260388014,0.625242628427323,1.24878880990314,-1.77818304393273,3.17322152698111
"95",0.666321815867881,0.645443995149146,1.0572131550384,-1.3686952429205,2.77957910689812
"388",0.675364346887155,0.654149637556718,1.25919779084599,-1.8105008080786,3.17145154242706
"32",0.684685982243568,0.654370765555997,0.976650189651971,-1.19133666812153,2.69425711454909
"457",0.713281896465834,0.699979919934593,0.79590186145927,-0.824721377958014,2.3230669121842
"35",0.759589291572022,0.731900204271341,0.833923147168204,-0.849794858042771,2.42109165964699
"187",0.760242735680956,0.731935224799597,0.942332495639067,-1.05110745949475,2.67270052045409
"229",0.781188860615142,0.753613882974846,0.834701046787847,-0.849998190203874,2.4261823809282
"370",0.816788605658927,0.786813363555978,1.27445916683523,-1.66014078562779,3.37198169127804
"19",0.826492960055995,0.818643281370132,0.79308982544302,-0.712520810927784,2.42906093967823
"158",0.834961015168001,0.798607920783823,1.26049055781816,-1.64738304186085,3.33615941360495
"263",0.835275001976667,0.791968925622946,1.16510286863851,-1.37942408797651,3.1900800792961
"31",0.850128529154763,0.812303659968467,0.946461497118908,-0.95210995744259,2.78008680770317
"313",0.861067701269422,0.839854758078301,0.77194005045499,-0.637970092887679,2.40581116478341
"56",0.861722183441789,0.843125257468061,0.624129056439528,-0.326733384710509,2.11142451224217
"435",0.873495752361068,0.856241317660668,0.62137478686443,-0.307497401940748,2.1189578365728
"82",0.878130957424035,0.85617693773132,1.24666218361459,-1.58156779726263,3.35728273383536
"189",0.87873960449188,0.857690014101722,0.626916159564616,-0.329569728570868,2.12887417818912
"408",0.882328308980627,0.834352659954815,1.02775039557863,-1.03426626712142,2.99283309522854
"416",0.883953497815612,0.86239771339978,0.627481293421197,-0.318549385995795,2.13478128142208
"489",0.884984023486325,0.86567000156477,0.626943356643979,-0.326750513779866,2.13116804804246
"217",0.885938401387664,0.866715300634965,0.631326972907073,-0.325423672967701,2.14631133048466
"213",0.886033868688186,0.866945729764093,0.628851410308481,-0.322708610647071,2.14321114189065
"393",0.889493977873308,0.870197102442082,0.623058580827604,-0.281494696324822,2.15713605861977
"54",0.890234217598466,0.871714128754901,0.623647992839453,-0.33177071562915,2.10691841021161
"90",0.890588849705696,0.871839945303645,0.623901770702751,-0.300445946968211,2.14182159591153
"462",0.903549623968331,0.874583038335003,0.95753540909519,-0.917042716911183,2.85838097152667
"380",0.909987230825721,0.881402866470237,0.957739026169638,-0.931958718004405,2.84103071150717
"451",0.912485938565537,0.883898484992157,0.960504265559659,-0.944094213095053,2.83829475088148
"72",0.914888607231087,0.896916059954838,0.630478628364339,-0.29822880150887,2.15592743021581
"487",0.921424257567197,0.902873667691555,0.791354899452836,-0.62124976697985,2.51257884914211
"492",0.992028328825412,0.961959205274404,1.28416558200015,-1.42305684487089,3.66237724609068
"126",1.01097468790727,0.998193391086457,0.613773496529094,-0.158946010488811,2.25079835351649
"504",1.01938216964624,1.00547432053963,0.613495883816488,-0.18237718608927,2.2270148181413
"310",1.02107884413611,1.00640127428533,0.611600229383172,-0.163713591771601,2.24234190530358
"543",1.02284992871557,1.00781404675832,0.612553926726586,-0.172175009090935,2.22767246421576
"386",1.02934561694737,1.0128470770133,0.768032406514619,-0.472146467233706,2.55821361739868
"375",1.03131553846511,1.01434293870409,0.641600059904132,-0.214533395554852,2.31006359139323
"490",1.03211119299468,1.01559669240147,0.640857325814105,-0.212725394950406,2.30595031827385
"448",1.03239021967465,1.01640754618856,0.64030991325382,-0.223551139785146,2.28888592601953
"137",1.03277938863927,0.983882494110999,1.32511233871843,-1.49535835459151,3.74939969322116
"33",1.04348537291137,1.02428367930393,0.768092721244017,-0.478835207780057,2.55258785013571
"125",1.04910696753977,1.03402453008494,0.623396818954619,-0.179301027865794,2.27360177153742
"399",1.052888591031,1.03898658271905,0.614469511975681,-0.105027950255586,2.30643629209217
"466",1.05505203230851,1.03744888776132,0.615003057908419,-0.140363184079175,2.26821951550956
"413",1.05547740399985,1.04017604566077,0.621059746989724,-0.144826635997576,2.2996433140627
"174",1.05554830241331,1.04065948254586,0.616372763405868,-0.148088175719331,2.26883970174284
"10",1.08580593428653,1.06727766753011,0.618606286878819,-0.106576164248406,2.31751640311789
"57",1.10036806134067,1.06708542357536,0.848630107634202,-0.529658097872012,2.82181198049463
"365",1.10344877016123,1.065403299713,1.2591561880648,-1.37737325786694,3.61430215383195
"88",1.10656091592577,1.07945614887474,0.814070379284099,-0.501746834545891,2.70188785768595
"135",1.10974192143074,1.08379370570537,0.799206603184962,-0.424867978609349,2.7295603335872
"83",1.11924298809796,1.08696623048532,0.855289565256395,-0.511361999281472,2.87313013406197
"499",1.12341706744196,1.10497453683041,0.624499214869167,-0.0675515312312747,2.38171742054933
"233",1.13914287047714,1.10478603426904,0.857726653712077,-0.513388886286668,2.873853626471
"444",1.14247097874437,1.1191971900111,0.794338182255718,-0.395871085811845,2.73066717800766
"411",1.14581926606507,1.09512716768186,1.31560740256954,-1.41231120814827,3.77237254425217
"256",1.14620649321137,1.11415560766517,0.792788513176977,-0.404292370241639,2.70696583355852
"442",1.1463489625397,1.10966624120665,0.853832015146376,-0.503294760389989,2.86362419325129
"495",1.14846533585359,1.11236167569441,0.850916747793663,-0.477701904333216,2.88170698967764
"116",1.14859891787691,1.11134777336775,0.850352111592846,-0.490096611427827,2.864811227297
"205",1.15823905369012,1.13108296698853,0.799524899276012,-0.373999565976152,2.77764530408084
"412",1.15922460148945,1.10711039032786,1.31318438895578,-1.35698450998884,3.83204575567459
"92",1.19454493469888,1.15049482477697,1.26628540776977,-1.21124419493488,3.79416905597035
"142",1.21936026945256,1.18859008288836,0.799657512841832,-0.303354167134827,2.84864596653132
"508",1.22905668581531,1.20484511783392,0.778153888965476,-0.252510910459915,2.81756002190816
"311",1.27480463230682,1.24450911892916,0.781081861763787,-0.231687687759444,2.83274937858544
"347",1.36695200300393,1.33073617653187,0.821118949358405,-0.232363869436632,2.98294438131501
"539",1.38146800410628,1.33728044082681,0.836989857001239,-0.224807941648615,3.04981042661924
"317",2.21587282947102,2.13685992931317,1.29730224854797,-0.197746596426252,4.84340441771823
